"filename", "language", "JSON with Comments", "JavaScript", "XML", "Vue", "YAML", "SCSS", "Properties", "Markdown", "JSON", "HTML", "Docker", "comment", "blank", "total"
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/Histogram.vue", "Vue", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 3, 97
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/LineChart.vue", "Vue", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 3, 131
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/ModuleCard.vue", "Vue", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 4, 120
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/ModuleTable.vue", "Vue", 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 7, 356
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/NumberCard.vue", "Vue", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 3, 60
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/PeopleTable.vue", "Vue", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 1, 4, 129
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/PieChart.vue", "Vue", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 1, 3, 108
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/PurpleSvg.vue", "Vue", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/TenantTable.vue", "Vue", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/YellowSvg.vue", "Vue", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 4, 65
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/components/category-table.vue", "Vue", 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 6, 388
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/design.vue", "Vue", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 3, 50
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/efficiency.vue", "Vue", 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 9, 7, 327
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/flow.vue", "Vue", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 5, 141
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/mixins/resize.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 67
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/module.vue", "Vue", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 4, 88
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/moduleFlow.vue", "Vue", 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 3, 7, 215
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/moduleMore.vue", "Vue", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 4, 99
"/Users/suwei/Desktop/ep-analysis-front/src/views/process/people.vue", "Vue", 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 4, 342
"/Users/suwei/Desktop/ep-analysis-front/src/views/rule/create.vue", "Vue", 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 5, 224
"/Users/suwei/Desktop/ep-analysis-front/src/views/rule/index.vue", "Vue", 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 8, 304
"/Users/suwei/Desktop/ep-analysis-front/src/views/workbench/index.vue", "Vue", 0, 0, 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 7, 452
"/Users/suwei/Desktop/ep-analysis-front/src/views/workbench/processTable.vue", "Vue", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 6, 124
"/Users/suwei/Desktop/ep-analysis-front/src/views/workbench/templateTable.vue", "Vue", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 7, 138
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/.eslintrc.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/components/Breadcrumb.spec.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 99
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/components/Hamburger.spec.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/components/SvgIcon.spec.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/utils/formatTime.spec.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/utils/param2Obj.spec.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/utils/parseTime.spec.js", "JavaScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/suwei/Desktop/ep-analysis-front/tests/unit/utils/validate.spec.js", "JavaScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/suwei/Desktop/ep-analysis-front/vue.config.js", "JavaScript", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 121
"Total", "-", 4, 3164, 543, 10535, 10, 399, 64, 106, 72, 24, 5, 340, 875, 16141
